Species,Similarity
Cynoglossus semilaevis (Tongue sole),144.41412950916575
Pundamilia nyererei (Makobe Island cichlid),144.2992515236947
Callorhinchus milii (Elephant shark),143.50318336611883
Gasterosteus aculeatus (Stickleback),143.10862424797318
Cottoperca gobio (Channel bull blenny),143.08969024503006
Scophthalmus maximus (Turbot),142.74038607943615
Hippocampus comes (Tiger tail seahorse),142.52535965842648
Gadus morhua (Atlantic cod),142.30086888029763
Otolemur garnettii (Bushbaby),140.70614221956313
Strigops habroptila (Kakapo),137.55102904160586
Ursus maritimus (Polar bear),137.45531653869747
Chinchilla lanigera (Long-tailed chinchilla),136.7086532563403
Cricetulus griseus (Chinese hamster CriGri),135.52558024288464
Myotis lucifugus (Microbat),135.41037774333034
Tupaia belangeri (Tree Shrew),134.96339204505966
Mustela putorius furo (Ferret),133.16723766477702
Sphenodon punctatus (Tuatara),131.8099408048009
Coturnix japonica (Japanese quail),131.6559093972001
Ornithorhynchus anatinus (Platypus),131.58018914729365
Equus caballus (Horse),130.266076225528
Anas platyrhynchos (Mallard),130.20503778641987
Gallus gallus (Chicken),129.86041234185151
Eptatretus burgeri (Hagfish),128.6628391953882
Sorex araneus (Shrew),128.07209183565553
Notamacropus eugenii (Wallaby),125.71448212510464
Struthio camelus australis (African ostrich),123.94648258440377
Taeniopygia guttata (Zebra finch),123.89141201248569
Electrophorus electricus (Electric eel),123.39623012095885
Anolis carolinensis (Green anole),123.19981930204659
Capra hircus (Goat (black bengal)),123.05787471407118
Pseudonaja textilis (Eastern brown snake),122.82240835924445
Octodon degus (Degu),122.4171221886813
Jaculus jaculus (Lesser Egyptian jerboa),121.82116643852795
Aquila chrysaetos chrysaetos (Golden eagle),121.74501947488812
Chlorocebus sabaeus (Vervet-AGM),120.63816896769495
Dipodomys ordii (Kangaroo rat),120.49184290760533
Oryzias sinensis (Chinese medaka),119.64123297646998
Choloepus hoffmanni (Sloth),117.99583911234397
Echinops telfairi (Lesser hedgehog tenrec),117.8863778521117
Parus major (Great Tit),117.53404706003221
Takifugu rubripes (Fugu),116.9781288998879
Ailuropoda melanoleuca (Giant panda),116.52117157542628
Camelus dromedarius (Arabian camel),116.18553570295431
Physeter catodon (Sperm whale),115.80427208639658
Latimeria chalumnae (Coelacanth),113.71385663218902
Tetraodon nigroviridis (Tetraodon),113.33072807251358
Ursus americanus (American black bear),113.19873148828032
Labrus bergylta (Ballan wrasse),111.33962754465325
Marmota marmota marmota (Alpine marmot),111.3038203415131
Urocitellus parryii (Arctic ground squirrel),111.19488787963945
Ictidomys tridecemlineatus (Squirrel),111.14042164870264
Peromyscus maniculatus bairdii (Northern American deer mouse),108.20747932398417
Bos taurus (Cow),101.94333396789136
Petromyzon marinus (Lamprey),101.8955154877485
Ciona savignyi,99.90980210854569
Ciona intestinalis,99.43607432185388
Vulpes vulpes (Red fox),97.77594964630944
FBpp0073832,97.47151287699546
Geospiza fortis (Medium ground-finch),96.96862563795746
Erpetoichthys calabaricus (Reedfish),94.50291443438218
C30A5.7b.1,89.5841076452156
Naja naja (Indian cobra),86.76138200695596
Ficedula albicollis (Collared flycatcher),85.89921405455387
Cavia porcellus (Guinea Pig),84.41729442586096
Crocodylus porosus (Australian saltwater crocodile),83.31021729079981
Chelonoidis abingdonii (Abingdon island giant tortoise),83.12007650956824
Serinus canaria (Common canary),80.99861303744798
Podarcis muralis (Common wall lizard),80.16643550624133
Scleropages formosus (Asian bonytongue),75.49699491447063
Microtus ochrogaster (Prairie vole),70.99880944826691
Mesocricetus auratus (Golden Hamster),70.61754583170918
Laticauda laticaudata (Blue-ringed sea krait),68.26031383427159
Nannospalax galili (Upper Galilee mountains blind mole rat),66.48136061328523
ZC64.3a.1,59.64052287581699
FBpp0312431,59.57828622700762
Procavia capensis (Hyrax),58.8534442903375
Meleagris gallopavo (Turkey),51.046340866443664
Vicugna pacos (Alpaca),38.69625520110957
