Species,Similarity
Pteropus vampyrus (Megabat),748.6280368922678
Erinaceus europaeus (Hedgehog),732.3336429954611
Xenopus tropicalis (Tropical clawed frog),695.5144434857658
Lepisosteus oculatus (Spotted gar),682.7935026201221
Erpetoichthys calabaricus (Reedfish),678.8468520624751
Astyanax mexicanus (Mexican tetra),662.0597565175561
Ochotona princeps (Pika),658.7889171888825
Sphenodon punctatus (Tuatara),656.8787992921837
Ornithorhynchus anatinus (Platypus),643.7949687370597
Naja naja (Indian cobra),628.0367448266575
Callorhinchus milii (Elephant shark),600.7986716931318
Laticauda laticaudata (Blue-ringed sea krait),598.7651582401874
Procavia capensis (Hyrax),591.6586452364572
Poecilia latipinna (Sailfin molly),589.1530387773643
Amphilophus citrinellus (Midas cichlid),586.8155687619416
Amphiprion percula (Orange clownfish),586.7127280533111
Pundamilia nyererei (Makobe Island cichlid),585.3638941340023
Stegastes partitus (Bicolor damselfish),585.2399740034107
Seriola lalandi dorsalis (Yellowtail amberjack),585.1077995035596
Neolamprologus brichardi (Lyretail cichlid),583.3206810744948
Acanthochromis polyacanthus (Spiny chromis),581.694103751832
Sorex araneus (Shrew),580.9312016669962
Larimichthys crocea (Large yellow croaker),580.6039022561414
Poecilia formosa (Amazon molly),580.4528849282592
Dicentrarchus labrax (European seabass),580.1502996894595
Oryzias sinensis (Chinese medaka),579.7428461172215
Mastacembelus armatus (Zig-zag eel),579.602604086188
Sparus aurata (Gilthead seabream),578.1055950904579
Echinops telfairi (Lesser hedgehog tenrec),544.450554804908
Meleagris gallopavo (Turkey),542.2116303518807
Tupaia belangeri (Tree Shrew),519.6086987832877
Scleropages formosus (Asian bonytongue),518.3312863625928
Pygocentrus nattereri (Red-bellied piranha),517.4423420866644
Esox lucius (Northern pike),516.7474559673636
Hippocampus comes (Tiger tail seahorse),515.5636481578413
Electrophorus electricus (Electric eel),515.3576712790309
Ictalurus punctatus (Channel catfish),514.7531404945796
Danio rerio (Zebrafish),514.139358728559
Amphiprion ocellaris (Clown anemonefish),512.2911386282484
Maylandia zebra (Zebra mbuna),510.6241987898241
Seriola dumerili (Greater amberjack),510.4773559545034
Anabas testudineus (Climbing perch),509.21289890782236
Oryzias latipes (Japanese medaka HdrR),508.96824675415456
Haplochromis burtoni (Burton's mouthbrooder),508.3944511648011
Nothobranchius furzeri (Turquoise killifish),507.33851549392966
Labrus bergylta (Ballan wrasse),506.6216098027289
Cyclopterus lumpus (Lumpfish),506.49206330713105
Scophthalmus maximus (Turbot),506.04794098024075
Cynoglossus semilaevis (Tongue sole),505.11667873990035
Gadus morhua (Atlantic cod),504.34593681673505
Astatotilapia calliptera (Eastern happy),503.82751223297424
Xiphophorus maculatus (Platyfish),502.6870161442299
Oryzias javanicus (Javanese ricefish),501.3938050099483
Denticeps clupeoides (Denticle herring),451.7991447285899
Gasterosteus aculeatus (Stickleback),444.3811454010788
Betta splendens (Siamese fighting fish),439.9767375366448
Myripristis murdjan (Pinecone soldierfish),439.6135730423672
Oryzias melastigma (Indian medaka),439.4538326482402
Lates calcarifer (Barramundi perch),439.4161186983312
Cottoperca gobio (Channel bull blenny),439.02013645298007
Takifugu rubripes (Fugu),438.4923103097574
Sander lucioperca (Pike-perch),438.47612416011407
Fundulus heteroclitus (Mummichog),438.15431696985615
Cyprinodon variegatus (Sheepshead minnow),437.74929400046665
Kryptolebias marmoratus (Mangrove rivulus),437.5063446488804
Choloepus hoffmanni (Sloth),414.0068928468472
Notamacropus eugenii (Wallaby),396.52897142527956
Poecilia reticulata (Guppy),366.1054115500424
Oreochromis niloticus (Nile tilapia),364.14237567209
Vicugna pacos (Alpaca),335.04211204552297
Tetraodon nigroviridis (Tetraodon),295.3544884587178
