Species,Similarity
Vicugna pacos (Alpaca),82.31292517006803
Denticeps clupeoides (Denticle herring),81.42292490118577
Scophthalmus maximus (Turbot),81.0515873015873
Erpetoichthys calabaricus (Reedfish),81.05022831050228
Oryzias melastigma (Indian medaka),80.79268292682927
Nothobranchius furzeri (Turquoise killifish),80.63241106719367
Oryzias javanicus (Javanese ricefish),80.48780487804879
Fundulus heteroclitus (Mummichog),80.36890645586297
Poecilia formosa (Amazon molly),80.23715415019763
Hippocampus comes (Tiger tail seahorse),80.23715415019763
Poecilia reticulata (Guppy),80.23715415019763
Scleropages formosus two (Asian bonytongue),80.10540184453228
Poecilia latipinna (Sailfin molly),80.10540184453228
Leptobrachium leishanense (Leishan spiny toad),80.078125
