Species,Similarity
Peromyscus maniculatus bairdii (Northern American deer mouse),1090.8107221904831
Mus caroli (Ryukyu mouse),1089.414408722533
Cavia porcellus (Guinea Pig),1088.435647781587
Rattus norvegicus (Rat),1088.1844048520431
Mus spicilegus (Steppe mouse),1086.7317371600902
Mus pahari (Shrew mouse),1084.7998694607015
Mesocricetus auratus (Golden Hamster),1083.8686164716623
Mus spretus (Algerian mouse),1080.656942608724
Macaca mulatta (Macaque),1060.6294834677183
Balaenoptera musculus (Blue whale),1041.8615594368098
Equus asinus (Donkey),1037.4472166556156
Propithecus coquereli (Coquerel's sifaka),1034.9295363439066
Felis catus (Cat),1034.4400527186865
Cervus hanglu yarkandensis (Yarkand deer),1028.5305064903416
Otolemur garnettii (Bushbaby),1022.9534149246027
Neovison vison (American mink),1021.4829923944203
Heterocephalus glaber (Naked mole-rat),1015.5776648755303
Jaculus jaculus (Lesser Egyptian jerboa),1013.7902440412217
Microtus ochrogaster (Prairie vole),1005.2280243791836
Marmota marmota marmota (Alpine marmot),1002.9531996154506
Cricetulus griseus (Chinese hamster CriGri),1002.9494304638981
Nannospalax galili (Upper Galilee mountains blind mole rat),1002.5684643245713
Chlorocebus sabaeus (Vervet-AGM),976.587710732073
Callithrix jacchus (White-tufted-ear marmoset),952.6125790554642
Terrapene carolina triunguis (Three-toed box turtle),949.892057733636
Phascolarctos cinereus (Koala),947.5432538079117
Macaca fascicularis (Crab-eating macaque),943.0605044227094
Ovis aries (Sheep),940.9022921597921
Physeter catodon (Sperm whale),938.046999493721
Ursus americanus (American black bear),934.6629674467939
Vulpes vulpes (Red fox),914.6859308698088
Dasypus novemcinctus (Armadillo),911.6207641606302
Dipodomys ordii (Kangaroo rat),908.7712226010947
Sarcophilus harrisii (Tasmanian devil),864.7422512625824
Strigops habroptila (Kakapo),849.003935887638
Bos indicus x Bos taurus (Hybrid - Bos Taurus),842.3611884248159
Bos grunniens (Domestic yak),836.2264723256084
Nomascus leucogenys (Gibbon),822.7259896292894
Carlito syrichta (Tarsier),806.7193886097334
Ornithorhynchus anatinus (Platypus),784.7489817283257
Aquila chrysaetos chrysaetos (Golden eagle),765.3782409043225
Coturnix japonica (Japanese quail),752.7458663989258
Bison bison bison (American bison),743.1304822498873
Monodelphis domestica (Opossum),696.4199757060294
Pseudonaja textilis (Eastern brown snake),667.992934239985
Scleropages formosus two (Asian bonytongue),662.2411928659506
Paramormyrops kingsleyae (Paramormyrops kingsleyae),656.5096825668501
Oryctolagus cuniculus (Rabbit),645.8260943985446
Ochotona princeps (Pika),644.3523226018015
Panthera tigris altaica (Tiger),644.3140265518111
Procavia capensis (Hyrax),630.966471019531
Tursiops truncatus (Dolphin),616.3196732018781
Sphenodon punctatus (Tuatara),600.4455082012455
Gallus gallus (Chicken),599.306814315579
Chelonoidis abingdonii (Abingdon island giant tortoise),596.5947361057126
Parus major (Great Tit),594.8124141301312
Anser brachyrhynchus (Pink-footed goose),592.6819729634745
Carassius auratus (Goldfish),574.2844499797945
Ursus maritimus (Polar bear),559.3662911337793
Myotis lucifugus (Microbat),546.3969537283954
Pteropus vampyrus (Megabat),543.5603884158747
Erinaceus europaeus (Hedgehog),535.7828143745147
Gopherus evgoodei (Goodes thornscrub tortoise),518.5681470153054
Notamacropus eugenii (Wallaby),509.71452453785264
Salvator merianae (Argentine black and white tegu),507.3802978173431
Podarcis muralis (Common wall lizard),505.7872046845654
Notechis scutatus (Mainland tiger snake),501.2936819877254
Laticauda laticaudata (Blue-ringed sea krait),500.93357797402547
Cyprinus carpio carpio (Common carp),493.2514681432386
Salmo trutta (Brown trout),489.8429369518538
Oncorhynchus kisutch (Coho salmon),489.09595791649116
Oncorhynchus mykiss (Rainbow trout),486.5804792995098
Pelodiscus sinensis (Chinese softshell turtle),434.7543879563865
Taeniopygia guttata (Zebra finch),428.630942481275
Chrysemys picta bellii (Painted turtle),424.73972578166735
