Species,Similarity
Macaca fascicularis (Crab-eating macaque),248.24884251571626
Phascolarctos cinereus (Koala),246.17705624692366
Sarcophilus harrisii (Tasmanian devil),245.8179715318169
Oryctolagus cuniculus (Rabbit),245.3933794169712
Equus caballus (Horse),245.10226569300164
Heterocephalus glaber (Naked mole-rat),244.7137973375268
Dasypus novemcinctus (Armadillo),243.55123477428748
Erpetoichthys calabaricus (Reedfish),243.53392696335857
Chrysemys picta bellii (Painted turtle),243.11683768968578
Cyclopterus lumpus (Lumpfish),239.39943366944476
Gopherus evgoodei (Goodes thornscrub tortoise),238.69346933665585
Vombatus ursinus (Common wombat),236.06531786455386
Oryzias melastigma (Indian medaka),235.63277413407766
Cyprinodon variegatus (Sheepshead minnow),234.5303756430411
Marmota marmota marmota (Alpine marmot),232.28717714046877
Fundulus heteroclitus (Mummichog),230.7462112340161
Salvator merianae (Argentine black and white tegu),229.6940929906438
Xiphophorus maculatus (Platyfish),229.37528448805108
Podarcis muralis (Common wall lizard),228.39563531277793
Latimeria chalumnae (Coelacanth),227.1346150629659
Kryptolebias marmoratus (Mangrove rivulus),227.04339368006754
Poecilia reticulata (Guppy),226.8472101611361
Poecilia formosa (Amazon molly),225.27152867696105
Betta splendens (Siamese fighting fish),225.07917426093252
Lepisosteus oculatus (Spotted gar),224.52160199046762
Tursiops truncatus (Dolphin),223.59225802385646
Takifugu rubripes (Fugu),223.2801872154849
Scleropages formosus (Asian bonytongue),221.12625785456126
Chelonoidis abingdonii (Abingdon island giant tortoise),219.43033766218005
Cynoglossus semilaevis (Tongue sole),218.22463351034276
Pseudonaja textilis (Eastern brown snake),217.86567657148902
Xenopus tropicalis (Tropical clawed frog),213.92209027072522
Naja naja (Indian cobra),213.36229596656585
Pelodiscus sinensis (Chinese softshell turtle),210.29913705623667
Leptobrachium leishanense (Leishan spiny toad),210.09827592590938
Nothobranchius furzeri (Turquoise killifish),209.43587599492088
Ornithorhynchus anatinus (Platypus),207.96096170503142
Erinaceus europaeus (Hedgehog),203.87912028322955
Sphenodon punctatus (Tuatara),202.67983079693022
Tetraodon nigroviridis (Tetraodon),194.3610424024309
Sorex araneus (Shrew),188.6250060462051
FBpp0081732,188.1830601092896
FBpp0305514,185.46310205051964
Callorhinchus milii (Elephant shark),184.05009484116968
Eptatretus burgeri (Hagfish),182.69510057815543
Papio anubis (Olive baboon),182.07810320781033
Echinops telfairi (Lesser hedgehog tenrec),178.2026182370192
Myotis lucifugus (Microbat),177.53670380910745
Mus spretus (Algerian mouse),177.26518798458332
F22A3.5.1,177.13321310239462
Amphilophus citrinellus (Midas cichlid),176.8139459616498
Coturnix japonica (Japanese quail),175.80464620707406
FBpp0087056,172.06349206349205
F31E3.1.1,171.54669983832346
Monodelphis domestica (Opossum),169.1168690820723
T28F12.2a.1,169.02654867256638
Bos grunniens (Domestic yak),168.39165923135388
Strigops habroptila (Kakapo),167.39185088081598
Gallus gallus (Chicken),167.2987711075595
FBpp0087053,167.20623501199043
Amphiprion ocellaris (Clown anemonefish),166.222373997149
